,active_id,passive_id,active_reliability,passive_reliability,passive_opinion,accepted,result,total_payout
1746,16,92,0.5032718975784056,0.3670132407765695,0.496026581045,False,0,302
1747,12,82,0.2774793016377194,0.8256738127093619,0.4999939281295885,False,0,302
1748,28,84,0.4925642183840966,0.7481235900046554,0.4998889902820184,False,0,302
1749,16,18,0.5032718975784056,0.6274731918521753,0.49971255123412905,False,0,302
1750,3,28,0.6418336987949084,0.4925642183840966,0.550302535,True,True,304
1751,6,58,0.2011892899392248,0.9021513825600957,0.497306345,False,0,304
1752,38,51,0.39855532121551274,0.28796357213368906,0.4967195,False,0,304
1753,89,43,0.2346107623021193,0.47947134741576547,0.46059146137008955,False,0,304
1754,50,71,0.2467456711592364,0.8781656100474061,0.497773749105,False,0,304
1755,31,96,0.15214848125151947,0.8208925951448197,0.496026544376705,False,0,304
1756,69,27,0.6472246847277785,0.7629507146245111,0.5541283602826543,True,True,306
1757,10,11,0.5512526074758338,0.4239689231138435,0.4593132980837795,False,0,306
1758,39,44,0.7860753723949007,0.023446881893050775,0.5537008013050001,True,True,308
1759,39,17,0.7860753723949007,0.6573937171878698,0.45036644163055206,True,False,306
1760,92,43,0.3670132407765695,0.47947134741576547,0.49821484680231765,False,0,306
1761,88,30,0.7844418415440243,0.2734516584986505,0.55,True,True,308
1762,8,49,0.49114233757327375,0.011745271505232302,0.49967195000000003,False,0,308
1763,2,21,0.5638812003550872,0.9724641724615143,0.5546004914621016,True,True,310
1764,93,80,0.5254946728265034,0.05423935478056885,0.49960862793878025,False,0,310
1765,43,21,0.47947134741576547,0.9724641724615143,0.49813489005159806,False,0,310
1766,60,36,0.7613227572478535,0.5411906539861217,0.583092667844385,True,True,312
1767,7,18,0.027273952269002866,0.6274731918521753,0.49955883664161016,False,0,312
1768,38,44,0.39855532121551274,0.023446881893050775,0.49965962446895007,False,0,312
1769,42,38,0.7525534453467377,0.39855532121551274,0.49963561879162016,False,0,312
1770,22,93,0.712099196059417,0.5254946728265034,0.4980250487714359,False,0,312
1771,57,10,0.016109036539691313,0.5512526074758338,0.49820337820655,False,0,312
1772,43,95,0.47947134741576547,0.6509993972433411,0.5520719047909589,True,True,314
1773,12,15,0.2774793016377194,0.4256666459969388,0.4992861728444126,False,0,314
1774,28,59,0.4925642183840966,0.5026802002456602,0.49966797330500007,False,0,314
1775,22,19,0.712099196059417,0.20106159015533243,0.4999987591479469,False,0,314
1776,44,81,0.023446881893050775,0.6338557029315768,0.49998677111600004,False,0,314
1777,53,17,0.04726554427145124,0.6573937171878698,0.4737939711959716,False,0,314
1778,58,10,0.9021513825600957,0.5512526074758338,0.55006929145,True,True,316
1779,42,34,0.7525534453467377,0.08112603803979401,0.4999160660582193,False,0,316
1780,57,65,0.016109036539691313,0.39220527380840264,0.4999037605165731,False,0,316
1781,28,10,0.4925642183840966,0.5512526074758338,0.45372101690053757,True,False,314
1782,61,24,0.5053649165391164,0.3787240718410003,0.455,False,0,314
1783,42,82,0.7525534453467377,0.8256738127093619,0.5506460513045839,True,True,316
1784,18,79,0.6274731918521753,0.5488124064694506,0.45142516733040017,True,False,314
1785,55,26,0.523694376481977,0.2357366029825606,0.45,True,False,312
1786,6,49,0.2011892899392248,0.011745271505232302,0.486425757105,True,False,310
1787,36,75,0.5411906539861217,0.49822006724307577,0.49975546124924064,False,0,310
1788,49,1,0.011745271505232302,0.37638918792948317,0.499700705,False,0,310
1789,78,2,0.7397044909741733,0.5638812003550872,0.554147128170331,True,True,312
1790,99,52,0.5614939800532877,0.9075534299999537,0.45508164250239463,True,False,310
1791,39,25,0.7860753723949007,0.17710083450466496,0.450926915531487,True,False,308
1792,7,17,0.027273952269002866,0.6573937171878698,0.4996964213710647,False,0,308
1793,7,14,0.027273952269002866,0.4594445044339658,0.49997548377606915,False,0,308
1794,70,35,0.13243031698343088,0.5888586835526652,0.4999569165268295,False,0,308
1795,76,97,0.2439130066600269,0.5902702394347189,0.49974197206230503,False,0,308
1796,8,65,0.49114233757327375,0.39220527380840264,0.55,True,True,310
1797,42,80,0.7525534453467377,0.05423935478056885,0.4966440359382245,False,0,310
1798,91,41,0.1959432094326894,0.760024643284658,0.4999645050961101,False,0,310
1799,83,85,0.5625549197627102,0.8444554153085194,0.4601086716733301,False,0,310
1800,51,38,0.28796357213368906,0.39855532121551274,0.47570201702783865,False,0,310
1801,49,37,0.011745271505232302,0.5216590578514952,0.49994895147975504,False,0,310
1802,34,32,0.08112603803979401,0.8843595638420733,0.499999595,False,0,310
1803,10,3,0.5512526074758338,0.6418336987949084,0.45000415679445005,True,False,308
1804,95,27,0.6509993972433411,0.7629507146245111,0.552774032122555,True,True,310
1805,54,9,0.24704596954436409,0.753955871829607,0.49961373543810506,False,0,310
1806,26,61,0.2357366029825606,0.5053649165391164,0.5500274716966979,True,True,312
1807,19,88,0.20106159015533243,0.7844418415440243,0.49978311906672956,False,0,312
1808,88,38,0.7844418415440243,0.39855532121551274,0.5535102219918872,True,True,314
1809,32,80,0.8843595638420733,0.05423935478056885,0.4510210047696568,True,False,312
1810,65,79,0.39220527380840264,0.5488124064694506,0.4527789807994684,True,False,310
1811,38,11,0.39855532121551274,0.4239689231138435,0.5534195422607606,True,True,312
1812,33,36,0.955659464972479,0.5411906539861217,0.5529363920414072,True,True,314
1813,94,54,0.6781071589483186,0.24704596954436409,0.4534225915275118,True,False,312
1814,53,22,0.04726554427145124,0.712099196059417,0.4970180255,False,0,312
1815,73,88,0.8547449106915094,0.7844418415440243,0.5527881662742551,True,True,314
1816,53,25,0.04726554427145124,0.17710083450466496,0.4996815375932367,False,0,314
1817,49,35,0.011745271505232302,0.5888586835526652,0.49703979857540004,False,0,314
1818,70,53,0.13243031698343088,0.04726554427145124,0.49584161531705007,False,0,314
1819,16,52,0.5032718975784056,0.9075534299999537,0.49948987727845084,False,0,314
1820,87,75,0.32399559422036395,0.49822006724307577,0.495725512470853,False,0,314
1821,21,32,0.9724641724615143,0.8843595638420733,0.5503318741299206,True,True,316
1822,83,75,0.5625549197627102,0.49822006724307577,0.4998422961345601,False,0,316
1823,41,75,0.760024643284658,0.49822006724307577,0.5795889257395002,True,True,318
1824,71,55,0.8781656100474061,0.523694376481977,0.45542034099000006,True,False,316
1825,49,51,0.011745271505232302,0.28796357213368906,0.49112195000000003,False,0,316
1826,95,4,0.6509993972433411,0.7723189792460544,0.49963598514585505,False,0,316
1827,63,23,0.6995856508849027,0.7208123426898979,0.49999738779499997,False,0,316
1828,51,60,0.28796357213368906,0.7613227572478535,0.4976376350000001,False,0,316
1829,17,79,0.6573937171878698,0.5488124064694506,0.49907106243261457,False,0,316
1830,39,64,0.7860753723949007,0.47595030363924906,0.5983497550000001,True,True,318
1831,94,4,0.6781071589483186,0.7723189792460544,0.5531336599170306,True,True,320
1832,35,84,0.5888586835526652,0.7481235900046554,0.4999373431061,False,0,320
1833,56,44,0.7522150178466209,0.023446881893050775,0.5901273107421744,True,True,322
1834,36,20,0.5411906539861217,0.016224831120290162,0.4995859895009105,False,0,322
1835,59,98,0.5026802002456602,0.212037968397488,0.499714210968755,False,0,322
1836,78,81,0.7397044909741733,0.6338557029315768,0.4505079543722105,True,False,320
1837,10,8,0.5512526074758338,0.49114233757327375,0.4967628209125472,False,0,320
1838,52,45,0.9075534299999537,0.004630132495887729,0.5502391484500001,True,True,322
1839,20,6,0.016224831120290162,0.2011892899392248,0.4988463278945,False,0,322
1840,11,39,0.4239689231138435,0.7860753723949007,0.49995700794973047,False,0,322
1841,94,23,0.6781071589483186,0.7208123426898979,0.49999303805000006,False,0,322
1842,87,82,0.32399559422036395,0.8256738127093619,0.49712931023344314,False,0,322
1843,91,59,0.1959432094326894,0.5026802002456602,0.49550405,False,0,322
1844,31,5,0.15214848125151947,0.16856865258847997,0.49665587568035535,False,0,322
1845,80,56,0.05423935478056885,0.7522150178466209,0.49959459905000003,False,0,322
1846,23,93,0.7208123426898979,0.5254946728265034,0.49976012449802987,False,0,322
1847,52,41,0.9075534299999537,0.760024643284658,0.5507811454104999,True,True,324
1848,53,39,0.04726554427145124,0.7860753723949007,0.49584209495431664,False,0,324
1849,96,98,0.8208925951448197,0.212037968397488,0.5502945999484001,True,True,326
1850,65,76,0.39220527380840264,0.2439130066600269,0.550041695155,True,True,328
1851,16,84,0.5032718975784056,0.7481235900046554,0.46349493635246675,False,0,328
1852,26,35,0.2357366029825606,0.5888586835526652,0.499999947001372,False,0,328
1853,0,69,0.8827035543543748,0.6472246847277785,0.5560076347894004,True,True,330
1854,34,30,0.08112603803979401,0.2734516584986505,0.4999999955,False,0,330
1855,26,82,0.2357366029825606,0.8256738127093619,0.49679779346707953,False,0,330
1856,82,48,0.8256738127093619,0.7828584522307371,0.5504087853689501,True,True,332
1857,67,97,0.6466051938843232,0.5902702394347189,0.5738626886950001,True,True,334
1858,9,5,0.753955871829607,0.16856865258847997,0.5502588761214267,True,True,336
1859,56,57,0.7522150178466209,0.016109036539691313,0.55269660745,True,True,338
1860,19,84,0.20106159015533243,0.7481235900046554,0.496465240069225,False,0,338
1861,77,61,0.6383430851617418,0.5053649165391164,0.4640557844766015,False,0,338
1862,91,49,0.1959432094326894,0.011745271505232302,0.4919759846657354,False,0,338
1863,97,5,0.5902702394347189,0.16856865258847997,0.4964162416540939,False,0,338
1864,60,0,0.7613227572478535,0.8827035543543748,0.49779400268202134,False,0,338
