,active_id,passive_id,active_reliability,passive_reliability,passive_opinion,accepted,result,total_payout
59,64,89,0.1686088846057616,0.02184433110882209,0.45,True,False,-62
60,61,89,0.1082631002709324,0.02184433110882209,0.45,True,False,-64
61,61,89,0.1082631002709324,0.02184433110882209,0.45,False,0,-64
62,96,89,0.3387459817477528,0.02184433110882209,0.45,True,False,-66
63,16,89,0.10959695212325071,0.02184433110882209,0.45,True,False,-68
64,61,89,0.1082631002709324,0.02184433110882209,0.45,False,0,-68
65,84,89,0.17358421388349046,0.02184433110882209,0.45,True,False,-70
66,5,89,0.380247665444812,0.02184433110882209,0.55,True,True,-68
67,47,76,0.4091140130873249,0.018556183176972576,0.45,True,False,-70
68,91,76,0.20724611653396197,0.018556183176972576,0.45,True,False,-72
69,21,76,0.04643935523059369,0.018556183176972576,0.45,True,False,-74
70,72,76,0.423619813400912,0.018556183176972576,0.45,True,False,-76
71,14,76,0.07215779684031474,0.018556183176972576,0.45,True,False,-78
72,85,76,0.20808647707310848,0.018556183176972576,0.55,True,True,-76
73,43,52,0.2644433470212973,0.035827860596384944,0.55,True,True,-74
74,20,36,0.2513023537983098,0.3796146377775099,0.45,True,False,-76
75,75,36,0.08499138676759214,0.3796146377775099,0.45,True,False,-78
76,52,36,0.035827860596384944,0.3796146377775099,0.45,True,False,-80
77,16,36,0.10959695212325071,0.3796146377775099,0.45,True,False,-82
78,28,36,0.3524944407851426,0.3796146377775099,0.55,True,True,-80
79,8,46,0.05545878585874701,0.2656788034302826,0.45,True,False,-82
80,65,46,0.30852079892328993,0.2656788034302826,0.45,True,False,-84
81,13,46,0.14348594262038417,0.2656788034302826,0.45,True,False,-86
82,4,46,0.26749569897692954,0.2656788034302826,0.55,True,True,-84
83,68,29,0.054684748553290495,0.18510142435376284,0.45,True,False,-86
84,75,29,0.08499138676759214,0.18510142435376284,0.45,True,False,-88
85,19,29,0.3235309974837251,0.18510142435376284,0.45,True,False,-90
86,46,29,0.2656788034302826,0.18510142435376284,0.45,True,False,-92
87,93,29,0.03947820664791013,0.18510142435376284,0.45,True,False,-94
88,49,29,0.02213197076813655,0.18510142435376284,0.45,True,False,-96
89,71,29,0.07117438210047435,0.18510142435376284,0.45,True,False,-98
90,95,29,0.07403668965687367,0.18510142435376284,0.45,True,False,-100
91,10,29,0.06332505466691517,0.18510142435376284,0.455,False,0,-100
92,61,29,0.1082631002709324,0.18510142435376284,0.45,True,False,-102
93,72,29,0.423619813400912,0.18510142435376284,0.45,True,False,-104
